parameter,number_measurements,measurement_spacing,sample_size,bias,num_removed_values,lower_ci,upper_ci,lower_ci_perc,upper_ci_perc,sd_estimate,estimate,num_converged_values,pop_value,perc_error,conv_fail
theta_fixed,7,Time decreasing,100,-0.05058716154191936,1,2.9895398642788966,3.0111786758339054,-1.0460135721103259,1.1178675833905622,0.005566397161616844,3.000281588232421,999,3,-0.009386274414039757,0
theta_fixed,7,Time decreasing,200,-0.05583691288382936,1,2.9926866733272672,3.0078307394619213,-0.7313326672732701,0.7830739461921394,0.0038706997665494064,3.0002161279256643,984,3,-0.007204264188809262,0
theta_fixed,7,Time decreasing,500,-0.0964553600154081,1,2.9950063174818764,3.0048230067335093,-0.49936825181236433,0.48230067335093163,0.002402953391087706,3.0002317777344376,985,3,-0.0077259244812536805,0
theta_fixed,7,Time decreasing,1000,-0.12018153007278407,2,2.9967859734492333,3.003838900731037,-0.3214026550766624,0.3838900731036697,0.0018137269986964392,3.0002179764858377,956,3,-0.007265882861255217,0
theta_fixed,7,Middle-and-extreme,30,2.8016795569287684e-4,0,2.9806435734972037,3.020273348948544,-1.935642650279662,2.0273348948543837,0.010050630357318352,2.9999971841354394,998,3,9.386215202115503e-5,0
theta_fixed,7,Middle-and-extreme,50,-0.003970223918900275,1,2.984968658375503,3.015986138847063,-1.5031341624496775,1.598613884706308,0.0076351751573140334,3.0000303133550346,999,3,-0.0010104451678187112,0
theta_fixed,7,Middle-and-extreme,100,-0.04339846046666116,0,2.9899472674917535,3.0104018546302447,-1.0052732508246631,1.0401854630244476,0.005294638582896339,3.000229779163225,999,3,-0.007659305440836188,0
theta_fixed,7,Middle-and-extreme,200,-0.06869828538802616,0,2.993032225390528,3.0074592594035745,-0.696777460947201,0.745925940357457,0.003768871906599507,3.0002589150378305,1000,3,-0.008630501261016239,0
theta_fixed,7,Middle-and-extreme,500,-0.11296253077988845,0,2.9956365222355856,3.005105253195814,-0.43634777644145584,0.5105253195814043,0.0023652185379897106,3.000267181071899,998,3,-0.008906035729960848,0
theta_fixed,7,Middle-and-extreme,1000,-0.058435292035200814,0,2.9967277155175185,3.003443724897229,-0.32722844824816244,0.344372489722895,0.001719472128571119,3.0001004778559794,995,3,-0.00334926186598139,0
theta_fixed,9,Equal,30,-8.144422052809066e-4,0,2.979982016810609,3.0182913209788804,-2.001798318939083,1.829132097888003,0.00961778770257545,3.0000078331322264,997,3,-2.6110440754697117e-4,0
theta_fixed,9,Equal,50,-0.0319099055104903,1,2.9859303389807677,3.01436800515432,-1.4069661019232347,1.4368005154320063,0.007349166323264755,3.0002345112029563,998,3,-0.007817040098541856,0
theta_fixed,9,Equal,100,-0.058340956657648685,0,2.9895580792165597,3.0110435494424665,-1.0441920783440373,1.1043549442466487,0.00534109000306972,3.0003116043003737,998,3,-0.010386810012456376,0
theta_fixed,9,Equal,200,-0.0859589662843611,1,2.9927048543104484,3.0076041539451954,-0.7295145689551885,0.7604153945195445,0.0037837850676462666,3.000325250253057,999,3,-0.010841675101902482,0
theta_fixed,9,Equal,500,-0.1368692828750737,1,2.995857604594038,3.004923972448554,-0.41423954059622403,0.49239724485538255,0.0023553919831326184,3.000322380811621,994,3,-0.010746027054035306,0
theta_fixed,9,Equal,1000,-0.13945432663772117,0,2.996953975637584,3.0035743645465045,-0.30460243624157446,0.3574364546504394,0.0016525420131166383,3.0002304541336797,991,3,-0.007681804455990833,0
theta_fixed,9,Time increasing,30,-0.08197645358946158,0,2.982373408735194,3.0192761364752494,-1.7626591264805969,1.927613647524936,0.009585899361999755,3.0007858180341622,1000,3,-0.026193934472074076,0
theta_fixed,9,Time increasing,50,-0.06906029330393006,0,2.9863412906714673,3.013475283680424,-1.3658709328532592,1.3475283680424366,0.0071608814661507265,3.000494532574367,1000,3,-0.016484419145568197,0
theta_fixed,9,Time increasing,100,-0.06154747254636744,1,2.9898140688470987,3.0104600742069816,-1.018593115290145,1.0460074206981471,0.005167564646179936,3.0003180505431923,1000,3,-0.010601684773077952,0
theta_fixed,9,Time increasing,200,-0.1357705287448719,1,2.9932086468703463,3.007500507667846,-0.6791353129653354,0.7500507667846045,0.0035913311474907303,3.0004875969287927,1000,3,-0.016253230959758135,0
theta_fixed,9,Time increasing,500,-0.13883969894047343,0,2.995417488343947,3.005017657869604,-0.45825116560532336,0.5017657869604216,0.00238338462894382,3.000330908404342,999,3,-0.011030280144730398,0
theta_fixed,9,Time increasing,1000,-0.17878293143620086,0,2.9969835036208825,3.0035836410272454,-0.30164963791175503,0.35836410272452324,0.0016804098159728495,3.000300428592914,996,3,-0.010014286430459762,0
theta_fixed,9,Time decreasing,30,-0.01950925897880361,0,2.980072657529268,3.01835466453473,-1.992734247073189,1.835466453473027,0.009704645545175547,3.0001893304432383,995,3,-0.00631101477461075,0
theta_fixed,9,Time decreasing,50,-0.04335896711959574,0,2.984749413647654,3.0156174083479304,-1.5250586352346174,1.5617408347930726,0.007838516008908744,3.0003398699578967,999,3,-0.011328998596556634,0
theta_fixed,9,Time decreasing,100,-0.08376203714828147,1,2.99018787519787,3.0115023557796787,-0.9812124802129951,1.1502355779678952,0.005503527948146057,3.000460986712439,997,3,-0.015366223747973843,0
theta_fixed,9,Time decreasing,200,-0.105251834499194,1,2.9923682344425844,3.008151235745682,-0.7631765557415626,0.8151235745681606,0.003971544890603916,3.000418012385532,997,3,-0.013933746184398762,0
theta_fixed,9,Time decreasing,500,-0.15118771852483415,10,2.9955751576183824,3.004948444998445,-0.4424842381617722,0.49484449984448786,0.0024103529241551666,3.0003644157594427,986,3,-0.01214719198142274,0
theta_fixed,9,Time decreasing,1000,-0.2773659629494984,6,2.997285863126243,3.003806646657319,-0.27141368737572336,0.38066466573184204,0.0016694038952492724,3.0004630358189575,975,3,-0.015434527298581932,0
theta_fixed,9,Middle-and-extreme,30,-0.021572772297716848,0,2.980759665188196,3.0185183382678735,-1.9240334811804316,1.8518338267873484,0.009500000000918237,3.000204941336848,999,3,-0.0068313778949373,0
theta_fixed,9,Middle-and-extreme,50,-0.040621700834405555,0,2.9852376112481607,3.0149950132907293,-1.4762388751839728,1.4995013290729498,0.007583324776692021,3.000308047550409,997,3,-0.010268251680297286,0
